order_id,order_date,customer_id,customer_age,customer_prefecture,book_title,book_category,unit_price,quantity,total_amount,payment_method,shipping_fee,discount_amount,final_amount
ORD00000226,2024-08-27,CUST000552,45,北海道,"高校数学",学習参考書,2636,5,13180,楽天ペイ,0,0,13180
ORD00000227,2024-07-11,CUST000202,50,神奈川県,"英語文法",学習参考書,2589,4,10356,PayPay,0,0,10356
ORD00000228,2023-07-11,CUST003820,60,千葉県,"データベース設計",技術書,3547,5,17735,クレジットカード,0,0,17735
ORD00000229,2023-03-12,CUST003222,35,東京都,"英語文法",学習参考書,3724,5,18620,楽天ペイ,0,391,18229
ORD00000230,2023-11-26,CUST003820,35,北海道,"Python実践ガイド",技術書,4761,2,9522,楽天ペイ,0,212,9310
ORD00000231,2023-06-26,CUST004091,20,兵庫県,"デザイン思考",ビジネス,2428,3,7284,銀行振込,0,0,7284
ORD00000232,2024-09-01,CUST001375,40,千葉県,"AI・機械学習",技術書,5179,4,20716,銀行振込,0,0,20716
ORD00000233,2024-11-09,CUST000678,19,東京都,"DIY実践",実用書,1634,3,4902,PayPay,0,0,4902
ORD00000234,2023-07-23,CUST002527,35,神奈川県,"村上春樹作品集",小説,1264,2,2528,Amazon Pay,0,0,2528
ORD00000235,2024-02-25,CUST002059,18,北海道,"デザイン思考",ビジネス,3001,1,3001,楽天ペイ,0,0,3001
ORD00000236,2024-04-15,CUST003678,30,神奈川県,"ガーデニング入門",実用書,1367,1,1367,クレジットカード,500,984,883
ORD00000237,2023-05-07,CUST001780,35,兵庫県,"7つの習慣",ビジネス,3073,5,15365,PayPay,0,0,15365
ORD00000238,2024-11-21,CUST004259,19,大阪府,"世界名作劇場",児童書,1491,4,5964,銀行振込,0,483,5481
ORD00000239,2023-08-18,CUST002635,65,埼玉県,"投資入門",実用書,1808,5,9040,コンビニ決済,0,0,9040
ORD00000240,2024-05-29,CUST000869,18,兵庫県,"デザイン思考",ビジネス,3407,3,10221,楽天ペイ,0,829,9392
ORD00000241,2024-06-22,CUST000581,55,静岡県,"学習漫画",児童書,684,3,2052,楽天ペイ,0,0,2052
ORD00000242,2024-05-21,CUST004021,55,福岡県,"JavaScript入門",技術書,3033,1,3033,銀行振込,0,0,3033
ORD00000243,2023-04-24,CUST001147,20,福岡県,"リーン・スタートアップ",ビジネス,2641,2,5282,Amazon Pay,0,101,5181
ORD00000244,2023-02-02,CUST001882,25,兵庫県,"世界名作劇場",児童書,1597,2,3194,Amazon Pay,0,0,3194
ORD00000245,2023-03-09,CUST002689,50,兵庫県,"英語文法",学習参考書,3652,2,7304,Amazon Pay,0,0,7304
ORD00000246,2023-10-08,CUST000790,55,神奈川県,"世界史",学習参考書,3343,3,10029,楽天ペイ,0,0,10029
ORD00000247,2023-01-05,CUST003424,35,福岡県,"学習漫画",児童書,1063,5,5315,コンビニ決済,0,0,5315
ORD00000248,2024-09-09,CUST001049,20,大阪府,"ガーデニング入門",実用書,1105,1,1105,銀行振込,500,240,1365
ORD00000249,2023-07-31,CUST003855,35,静岡県,"夏目漱石全集",小説,1152,3,3456,Amazon Pay,0,0,3456
ORD00000250,2023-10-10,CUST002547,40,兵庫県,"月刊誌B",雑誌,965,5,4825,PayPay,0,0,4825
ORD00000251,2023-06-07,CUST000156,20,愛知県,"ガーデニング入門",実用書,1160,5,5800,楽天ペイ,0,0,5800
ORD00000252,2023-05-06,CUST001249,65,神奈川県,"芥川龍之介短編集",小説,2374,3,7122,銀行振込,0,719,6403
ORD00000253,2023-11-21,CUST002066,30,兵庫県,"デザイン思考",ビジネス,3271,4,13084,楽天ペイ,0,0,13084
ORD00000254,2023-12-21,CUST003823,45,大阪府,"データベース設計",技術書,3678,4,14712,PayPay,0,0,14712
ORD00000255,2023-05-01,CUST001973,50,千葉県,"データベース設計",技術書,4514,5,22570,楽天ペイ,0,394,22176
ORD00000256,2023-11-05,CUST001028,65,千葉県,"健康管理法",実用書,1199,4,4796,クレジットカード,0,0,4796
ORD00000257,2024-05-19,CUST001671,50,千葉県,"高校数学",学習参考書,3493,4,13972,楽天ペイ,0,119,13853
ORD00000258,2023-09-10,CUST004022,18,福岡県,"ワンピース",漫画,586,4,2344,Amazon Pay,0,0,2344
ORD00000259,2023-10-08,CUST000077,18,北海道,"成功への道筋",ビジネス,3195,1,3195,銀行振込,0,0,3195
ORD00000260,2024-08-08,CUST004171,18,兵庫県,"鬼滅の刃",漫画,680,2,1360,コンビニ決済,500,0,1860
ORD00000261,2023-08-20,CUST000264,45,福岡県,"料理レシピ集",実用書,2769,5,13845,PayPay,0,0,13845
ORD00000262,2023-09-10,CUST004823,18,神奈川県,"世界名作劇場",児童書,1533,2,3066,PayPay,0,0,3066
ORD00000263,2023-04-01,CUST000352,50,兵庫県,"健康管理法",実用書,1168,5,5840,クレジットカード,0,0,5840
ORD00000264,2024-01-23,CUST002533,18,千葉県,"英語文法",学習参考書,3039,2,6078,コンビニ決済,0,0,6078
ORD00000265,2024-05-06,CUST000438,50,北海道,"芥川龍之介短編集",小説,2481,3,7443,楽天ペイ,0,224,7219
ORD00000266,2024-06-27,CUST003422,19,北海道,"太宰治名作選",小説,1709,5,8545,銀行振込,0,0,8545
ORD00000267,2023-11-07,CUST000386,20,愛知県,"健康管理法",実用書,1983,1,1983,銀行振込,500,873,1610
ORD00000268,2023-11-06,CUST002037,19,愛知県,"高校数学",学習参考書,2459,4,9836,コンビニ決済,0,808,9028
ORD00000269,2024-12-06,CUST002536,40,大阪府,"村上春樹作品集",小説,2045,1,2045,Amazon Pay,0,0,2045
ORD00000270,2023-07-13,CUST000465,45,兵庫県,"冒険小説",児童書,1786,4,7144,クレジットカード,0,581,6563
ORD00000271,2023-07-30,CUST004429,50,兵庫県,"鬼滅の刃",漫画,629,5,3145,Amazon Pay,0,0,3145
ORD00000272,2024-04-01,CUST003131,50,大阪府,"村上春樹作品集",小説,1284,3,3852,コンビニ決済,0,0,3852
ORD00000273,2024-08-31,CUST004773,50,東京都,"夏目漱石全集",小説,2476,3,7428,PayPay,0,0,7428
ORD00000274,2023-07-10,CUST000968,50,千葉県,"進撃の巨人",漫画,543,3,1629,Amazon Pay,500,471,1658
ORD00000275,2024-03-19,CUST000878,40,千葉県,"物理基礎",学習参考書,3792,1,3792,銀行振込,0,642,3150
ORD00000276,2023-02-02,CUST002973,45,兵庫県,"月刊誌B",雑誌,1115,1,1115,楽天ペイ,500,965,650
ORD00000277,2024-08-30,CUST001125,55,北海道,"鬼滅の刃",漫画,550,1,550,コンビニ決済,500,0,1050
ORD00000278,2023-12-21,CUST000941,65,大阪府,"高校数学",学習参考書,2084,3,6252,銀行振込,0,0,6252
ORD00000279,2023-03-14,CUST000894,30,静岡県,"鬼滅の刃",漫画,583,3,1749,楽天ペイ,500,684,1565
ORD00000280,2024-12-13,CUST001697,18,神奈川県,"健康管理法",実用書,1321,1,1321,銀行振込,500,0,1821
ORD00000281,2023-09-08,CUST000333,18,埼玉県,"健康管理法",実用書,2130,1,2130,銀行振込,0,0,2130
ORD00000282,2024-06-12,CUST004235,18,東京都,"現代文読解",学習参考書,3685,5,18425,クレジットカード,0,0,18425
ORD00000283,2023-10-20,CUST002635,25,北海道,"クラウド技術",技術書,3511,5,17555,PayPay,0,0,17555
ORD00000284,2023-03-13,CUST003053,60,兵庫県,"高校数学",学習参考書,3941,4,15764,銀行振込,0,0,15764
ORD00000285,2024-06-13,CUST003095,55,福岡県,"太宰治名作選",小説,2408,5,12040,楽天ペイ,0,0,12040
ORD00000286,2024-06-17,CUST002714,40,愛知県,"ファッション誌",雑誌,713,5,3565,銀行振込,0,0,3565
ORD00000287,2023-02-15,CUST000999,50,神奈川県,"ファッション誌",雑誌,632,3,1896,クレジットカード,500,0,2396
ORD00000288,2024-09-02,CUST000726,65,愛知県,"Python実践ガイド",技術書,3527,3,10581,銀行振込,0,363,10218
ORD00000289,2023-02-25,CUST003780,35,北海道,"ドラゴンボール",漫画,640,1,640,PayPay,500,616,524
ORD00000290,2024-04-20,CUST002992,40,東京都,"リーン・スタートアップ",ビジネス,3185,3,9555,銀行振込,0,748,8807
ORD00000291,2024-08-26,CUST001953,65,埼玉県,"学習漫画",児童書,1674,5,8370,クレジットカード,0,0,8370
ORD00000292,2024-08-18,CUST001650,45,東京都,"世界史",学習参考書,2022,1,2022,Amazon Pay,0,0,2022
ORD00000293,2023-01-15,CUST003924,25,千葉県,"週刊誌A",雑誌,544,1,544,クレジットカード,500,0,1044
ORD00000294,2024-01-20,CUST003334,60,埼玉県,"高校数学",学習参考書,3267,2,6534,クレジットカード,0,789,5745
ORD00000295,2024-06-20,CUST001802,19,東京都,"リーン・スタートアップ",ビジネス,3417,2,6834,コンビニ決済,0,0,6834
ORD00000296,2024-02-09,CUST001493,19,千葉県,"DIY実践",実用書,2525,2,5050,コンビニ決済,0,0,5050
ORD00000297,2024-01-05,CUST002062,35,埼玉県,"DIY実践",実用書,1451,4,5804,銀行振込,0,0,5804
ORD00000298,2024-12-24,CUST003359,50,埼玉県,"夏目漱石全集",小説,1390,2,2780,クレジットカード,0,0,2780
ORD00000299,2024-06-15,CUST002034,55,北海道,"学習漫画",児童書,1079,2,2158,PayPay,0,328,1830
ORD00000300,2023-10-25,CUST001560,55,兵庫県,"Python実践ガイド",技術書,5045,3,15135,クレジットカード,0,705,14430
ORD00000301,2024-11-18,CUST003984,65,神奈川県,"投資入門",実用書,1599,5,7995,Amazon Pay,0,0,7995
ORD00000302,2023-05-28,CUST004104,45,埼玉県,"データベース設計",技術書,4329,3,12987,銀行振込,0,0,12987
ORD00000303,2024-08-27,CUST004174,19,北海道,"クラウド技術",技術書,5468,5,27340,Amazon Pay,0,809,26531
ORD00000304,2023-12-04,CUST000235,18,東京都,"データベース設計",技術書,4067,4,16268,楽天ペイ,0,0,16268
ORD00000305,2024-06-18,CUST001614,18,兵庫県,"ガーデニング入門",実用書,1720,2,3440,Amazon Pay,0,909,2531
ORD00000306,2023-03-14,CUST004574,60,埼玉県,"リーン・スタートアップ",ビジネス,1933,3,5799,PayPay,0,913,4886
ORD00000307,2023-12-28,CUST000436,60,埼玉県,"週刊誌A",雑誌,1169,5,5845,銀行振込,0,660,5185
ORD00000308,2023-09-27,CUST004140,65,神奈川県,"村上春樹作品集",小説,2143,1,2143,PayPay,0,975,1168
ORD00000309,2023-09-19,CUST001285,18,愛知県,"クラウド技術",技術書,5806,5,29030,コンビニ決済,0,0,29030
ORD00000310,2023-08-07,CUST004355,50,兵庫県,"科学図鑑",児童書,887,2,1774,PayPay,500,0,2274
ORD00000311,2024-11-29,CUST002339,40,埼玉県,"ビジネス週刊",雑誌,925,2,1850,コンビニ決済,500,552,1798
ORD00000312,2024-09-27,CUST001336,40,千葉県,"成功への道筋",ビジネス,1699,3,5097,Amazon Pay,0,0,5097
ORD00000313,2023-03-24,CUST004208,45,北海道,"英語文法",学習参考書,2142,5,10710,Amazon Pay,0,0,10710
ORD00000314,2023-06-25,CUST001593,35,愛知県,"鬼滅の刃",漫画,652,2,1304,クレジットカード,500,111,1693
ORD00000315,2024-08-24,CUST002656,50,神奈川県,"鬼滅の刃",漫画,787,5,3935,銀行振込,0,0,3935
ORD00000316,2024-04-12,CUST003014,65,北海道,"学習漫画",児童書,1236,2,2472,銀行振込,0,977,1495
ORD00000317,2024-06-20,CUST003206,30,兵庫県,"高校数学",学習参考書,1820,1,1820,Amazon Pay,500,0,2320
ORD00000318,2023-03-03,CUST001296,45,静岡県,"夏目漱石全集",小説,1928,2,3856,楽天ペイ,0,0,3856
ORD00000319,2023-03-17,CUST000099,18,埼玉県,"冒険小説",児童書,1668,1,1668,コンビニ決済,500,0,2168
ORD00000320,2023-08-15,CUST003196,25,千葉県,"月刊誌B",雑誌,819,5,4095,コンビニ決済,0,0,4095
ORD00000321,2023-05-10,CUST003666,60,北海道,"投資入門",実用書,2575,5,12875,PayPay,0,101,12774
ORD00000322,2023-04-22,CUST000252,60,埼玉県,"ファッション誌",雑誌,357,5,1785,PayPay,500,171,2114
ORD00000323,2023-06-09,CUST001825,65,千葉県,"進撃の巨人",漫画,605,3,1815,銀行振込,500,0,2315
ORD00000324,2023-11-21,CUST003508,60,兵庫県,"高校数学",学習参考書,2125,2,4250,コンビニ決済,0,871,3379
ORD00000325,2024-03-04,CUST004480,35,福岡県,"ファッション誌",雑誌,505,5,2525,クレジットカード,0,0,2525
ORD00000326,2024-07-12,CUST002864,40,神奈川県,"鬼滅の刃",漫画,701,4,2804,楽天ペイ,0,0,2804
ORD00000327,2023-07-29,CUST004572,30,北海道,"進撃の巨人",漫画,503,3,1509,Amazon Pay,500,0,2009
ORD00000328,2023-02-13,CUST000304,20,東京都,"ドラゴンボール",漫画,687,2,1374,クレジットカード,500,0,1874
ORD00000329,2024-02-23,CUST004107,45,東京都,"絵本シリーズ",児童書,1063,4,4252,銀行振込,0,0,4252
ORD00000330,2024-02-06,CUST001651,55,神奈川県,"ファッション誌",雑誌,480,1,480,PayPay,500,0,980
ORD00000331,2024-01-30,CUST002529,30,千葉県,"ドラッカー経営学",ビジネス,2106,5,10530,銀行振込,0,0,10530
ORD00000332,2024-03-15,CUST000641,19,東京都,"ビジネス週刊",雑誌,913,4,3652,PayPay,0,368,3284
ORD00000333,2023-02-08,CUST002891,40,福岡県,"科学図鑑",児童書,1127,2,2254,銀行振込,0,792,1462
ORD00000334,2024-01-27,CUST004742,65,大阪府,"ドラゴンボール",漫画,585,1,585,PayPay,500,0,1085
ORD00000335,2024-10-15,CUST003674,45,北海道,"現代文読解",学習参考書,1999,1,1999,Amazon Pay,500,0,2499
ORD00000336,2024-09-01,CUST002581,55,兵庫県,"鬼滅の刃",漫画,762,3,2286,コンビニ決済,0,454,1832
ORD00000337,2023-11-02,CUST004219,60,静岡県,"成功への道筋",ビジネス,3158,5,15790,Amazon Pay,0,691,15099
ORD00000338,2023-02-23,CUST002489,25,愛知県,"リーン・スタートアップ",ビジネス,1700,2,3400,楽天ペイ,0,596,2804
ORD00000339,2023-10-25,CUST002281,45,北海道,"健康管理法",実用書,1660,2,3320,銀行振込,0,0,3320
ORD00000340,2024-07-16,CUST003942,40,千葉県,"JavaScript入門",技術書,2887,1,2887,クレジットカード,0,0,2887
ORD00000341,2024-05-07,CUST002825,65,千葉県,"夏目漱石全集",小説,1527,5,7635,クレジットカード,0,358,7277
ORD00000342,2023-08-22,CUST004949,35,静岡県,"呪術廻戦",漫画,628,1,628,PayPay,500,0,1128
ORD00000343,2023-05-20,CUST002668,50,神奈川県,"冒険小説",児童書,1086,3,3258,PayPay,0,0,3258
ORD00000344,2023-12-07,CUST004818,55,北海道,"リーン・スタートアップ",ビジネス,2302,4,9208,Amazon Pay,0,0,9208
ORD00000345,2024-06-05,CUST002760,50,愛知県,"ドラッカー経営学",ビジネス,2192,2,4384,コンビニ決済,0,570,3814
ORD00000346,2024-04-03,CUST000647,35,愛知県,"クラウド技術",技術書,4335,4,17340,PayPay,0,0,17340
ORD00000347,2024-03-29,CUST001696,60,愛知県,"ワンピース",漫画,637,2,1274,コンビニ決済,500,0,1774
ORD00000348,2024-08-04,CUST001473,65,北海道,"AI・機械学習",技術書,4021,1,4021,銀行振込,0,0,4021
ORD00000349,2023-09-21,CUST002043,65,千葉県,"クラウド技術",技術書,3981,5,19905,クレジットカード,0,0,19905
ORD00000350,2023-09-06,CUST002393,35,愛知県,"健康管理法",実用書,2336,4,9344,コンビニ決済,0,0,9344
ORD00000351,2023-07-23,CUST003105,19,千葉県,"デザイン思考",ビジネス,1609,1,1609,コンビニ決済,500,437,1672
ORD00000352,2024-09-14,CUST000887,30,北海道,"月刊誌B",雑誌,948,2,1896,クレジットカード,500,0,2396
ORD00000353,2024-05-28,CUST004822,60,北海道,"週刊誌A",雑誌,450,2,900,コンビニ決済,500,0,1400
ORD00000354,2023-12-06,CUST004217,65,福岡県,"現代文読解",学習参考書,2158,5,10790,楽天ペイ,0,524,10266
ORD00000355,2023-01-18,CUST004944,20,北海道,"ワンピース",漫画,697,4,2788,楽天ペイ,0,0,2788
ORD00000356,2024-02-27,CUST002839,45,愛知県,"芥川龍之介短編集",小説,1635,1,1635,PayPay,500,0,2135
ORD00000357,2023-04-20,CUST004739,45,埼玉県,"ドラッカー経営学",ビジネス,2149,1,2149,楽天ペイ,0,0,2149
ORD00000358,2023-12-02,CUST001710,60,静岡県,"週刊誌A",雑誌,1156,5,5780,Amazon Pay,0,0,5780
ORD00000359,2024-05-11,CUST003169,40,埼玉県,"クラウド技術",技術書,4120,2,8240,PayPay,0,0,8240
ORD00000360,2023-08-26,CUST002079,30,愛知県,"進撃の巨人",漫画,631,2,1262,Amazon Pay,500,0,1762
ORD00000361,2024-04-18,CUST004091,40,神奈川県,"AI・機械学習",技術書,3598,5,17990,楽天ペイ,0,0,17990
ORD00000362,2024-06-15,CUST003789,40,愛知県,"クラウド技術",技術書,4745,3,14235,Amazon Pay,0,0,14235
ORD00000363,2024-10-30,CUST001169,30,大阪府,"週刊誌A",雑誌,1062,5,5310,銀行振込,0,0,5310
ORD00000364,2023-10-16,CUST001380,19,静岡県,"成功への道筋",ビジネス,3154,3,9462,コンビニ決済,0,638,8824
ORD00000365,2023-06-17,CUST001878,40,静岡県,"データベース設計",技術書,3480,5,17400,コンビニ決済,0,0,17400
ORD00000366,2023-12-11,CUST003894,19,愛知県,"太宰治名作選",小説,835,4,3340,銀行振込,0,520,2820
ORD00000367,2023-07-01,CUST002769,35,兵庫県,"英語文法",学習参考書,3185,5,15925,銀行振込,0,683,15242
ORD00000368,2024-09-16,CUST001284,55,北海道,"科学図鑑",児童書,1797,5,8985,クレジットカード,0,133,8852
ORD00000369,2024-11-22,CUST003354,30,千葉県,"健康管理法",実用書,1287,2,2574,Amazon Pay,0,0,2574
ORD00000370,2023-11-22,CUST001439,30,埼玉県,"JavaScript入門",技術書,3492,5,17460,PayPay,0,0,17460
ORD00000371,2024-01-03,CUST002218,25,静岡県,"料理レシピ集",実用書,1443,3,4329,銀行振込,0,0,4329
ORD00000372,2024-03-28,CUST004677,55,大阪府,"物理基礎",学習参考書,1650,3,4950,コンビニ決済,0,0,4950
ORD00000373,2023-10-11,CUST002441,25,埼玉県,"進撃の巨人",漫画,696,2,1392,銀行振込,500,0,1892
ORD00000374,2023-08-12,CUST004615,50,北海道,"月刊誌B",雑誌,352,2,704,楽天ペイ,500,0,1204
ORD00000375,2023-06-15,CUST003268,45,東京都,"科学図鑑",児童書,945,3,2835,コンビニ決済,0,0,2835
ORD00000376,2024-09-05,CUST001698,19,埼玉県,"英語文法",学習参考書,2337,3,7011,楽天ペイ,0,570,6441
ORD00000377,2023-01-05,CUST000533,35,東京都,"IT情報誌",雑誌,725,5,3625,コンビニ決済,0,361,3264
ORD00000378,2024-03-08,CUST000364,35,埼玉県,"月刊誌B",雑誌,1150,4,4600,PayPay,0,0,4600
ORD00000379,2024-11-23,CUST001672,55,埼玉県,"AI・機械学習",技術書,5905,3,17715,クレジットカード,0,593,17122
ORD00000380,2023-06-18,CUST003085,18,福岡県,"ファッション誌",雑誌,335,1,335,クレジットカード,500,0,835
ORD00000381,2024-06-21,CUST002999,18,兵庫県,"物理基礎",学習参考書,1660,1,1660,Amazon Pay,500,0,2160
ORD00000382,2024-03-30,CUST004565,25,埼玉県,"成功への道筋",ビジネス,1674,1,1674,銀行振込,500,0,2174
ORD00000383,2024-06-14,CUST002886,65,神奈川県,"ファッション誌",雑誌,1046,3,3138,楽天ペイ,0,0,3138
ORD00000384,2024-02-10,CUST003889,20,東京都,"料理レシピ集",実用書,2408,1,2408,クレジットカード,0,0,2408
ORD00000385,2023-03-23,CUST003800,45,神奈川県,"ガーデニング入門",実用書,2203,1,2203,楽天ペイ,0,0,2203
ORD00000386,2024-12-16,CUST003352,55,静岡県,"現代文読解",学習参考書,1887,5,9435,楽天ペイ,0,0,9435
ORD00000387,2023-04-11,CUST002373,30,愛知県,"7つの習慣",ビジネス,1628,4,6512,クレジットカード,0,625,5887
ORD00000388,2024-07-12,CUST003996,20,福岡県,"ワンピース",漫画,605,3,1815,PayPay,500,761,1554
ORD00000389,2024-04-04,CUST002857,20,愛知県,"ファッション誌",雑誌,814,3,2442,クレジットカード,0,0,2442
ORD00000390,2024-10-14,CUST002020,65,東京都,"ドラゴンボール",漫画,786,5,3930,PayPay,0,0,3930
ORD00000391,2023-05-31,CUST002204,55,千葉県,"東野圭吾ミステリー",小説,1071,2,2142,Amazon Pay,0,999,1143
ORD00000392,2023-07-10,CUST002106,18,大阪府,"芥川龍之介短編集",小説,845,3,2535,Amazon Pay,0,0,2535
ORD00000393,2024-02-28,CUST002068,40,埼玉県,"週刊誌A",雑誌,994,3,2982,銀行振込,0,0,2982
ORD00000394,2024-05-09,CUST003997,35,北海道,"ドラッカー経営学",ビジネス,2546,3,7638,PayPay,0,0,7638
ORD00000395,2024-12-08,CUST001151,40,大阪府,"投資入門",実用書,1636,1,1636,クレジットカード,500,329,1807
